trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case282,15,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],15,0
coffee_table/case282,16,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],16,0
coffee_table/case282,17,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],17,0
coffee_table/case282,18,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],18,0
coffee_table/case282,19,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],19,0
coffee_table/case282,20,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],20,0
coffee_table/case282,21,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],21,0
coffee_table/case282,22,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],22,0
coffee_table/case282,23,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],23,0
coffee_table/case282,24,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],24,0
coffee_table/case282,25,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],25,0
coffee_table/case282,26,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],26,0
coffee_table/case282,27,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],27,0
coffee_table/case282,28,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],28,0
coffee_table/case282,29,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],29,0
coffee_table/case282,30,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],30,0
coffee_table/case282,31,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],31,0
coffee_table/case282,32,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],32,0
coffee_table/case282,33,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],33,0
coffee_table/case282,34,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],34,0
coffee_table/case282,35,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],35,0
coffee_table/case282,36,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],36,0
coffee_table/case282,37,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],37,0
coffee_table/case282,38,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],38,0
coffee_table/case282,39,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],39,0
coffee_table/case282,40,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],40,0
coffee_table/case282,41,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],41,0
coffee_table/case282,42,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],42,0
coffee_table/case282,43,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],43,0
coffee_table/case282,44,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],44,0
coffee_table/case282,45,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],45,0
coffee_table/case282,46,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],46,0
coffee_table/case282,47,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],47,0
coffee_table/case282,48,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],48,0
coffee_table/case282,49,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],49,0
coffee_table/case282,50,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],50,0
coffee_table/case282,51,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],51,0
coffee_table/case282,52,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],52,0
coffee_table/case282,53,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],53,0
coffee_table/case282,54,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],54,0
coffee_table/case282,55,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],55,0
coffee_table/case282,56,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],56,0
coffee_table/case282,57,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],57,0
coffee_table/case282,58,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],58,0
coffee_table/case282,59,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],59,0
coffee_table/case282,60,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],60,0
coffee_table/case282,61,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],61,0
coffee_table/case282,62,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],62,0
coffee_table/case282,63,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],63,0
coffee_table/case282,64,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],64,0
coffee_table/case282,65,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],65,0
coffee_table/case282,66,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],66,0
coffee_table/case282,67,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],67,0
coffee_table/case282,68,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],68,0
coffee_table/case282,69,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],69,0
coffee_table/case282,70,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],70,0
coffee_table/case282,71,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],71,0
coffee_table/case282,72,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],72,0
coffee_table/case282,73,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],73,0
coffee_table/case282,74,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],74,0
coffee_table/case282,75,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],75,0
coffee_table/case282,76,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],76,0
coffee_table/case282,77,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],77,0
coffee_table/case282,78,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],78,0
coffee_table/case282,79,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],79,0
coffee_table/case282,80,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],80,0
coffee_table/case282,81,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],81,0
coffee_table/case282,82,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],82,0
coffee_table/case282,83,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],83,0
coffee_table/case282,84,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],84,0
coffee_table/case282,85,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],85,0
coffee_table/case282,86,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],86,0
coffee_table/case282,87,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],87,0
coffee_table/case282,88,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],88,0
coffee_table/case282,89,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],89,0
coffee_table/case282,90,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],90,0
coffee_table/case282,91,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],91,0
coffee_table/case282,92,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],92,0
coffee_table/case282,93,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],93,0
coffee_table/case282,94,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],94,0
coffee_table/case282,95,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],95,0
coffee_table/case282,96,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],96,0
coffee_table/case282,97,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],97,0
coffee_table/case282,98,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],98,0
coffee_table/case282,99,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],99,0
coffee_table/case282,100,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],100,0
coffee_table/case282,101,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],101,0
coffee_table/case282,102,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],102,0
coffee_table/case282,103,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],103,0
coffee_table/case282,104,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],104,0
coffee_table/case282,105,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],105,0
coffee_table/case282,106,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],106,0
coffee_table/case282,107,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],107,0
coffee_table/case282,108,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],108,0
coffee_table/case282,109,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],109,0
coffee_table/case282,110,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],110,0
coffee_table/case282,111,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],111,0
coffee_table/case282,112,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],112,0
coffee_table/case282,113,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],113,0
coffee_table/case282,114,coffee_table/case282,0,open the wooden cabinet top region,0,"Organize a culinary scene by relocating items, including chocolate pudding, mugs, a frypan, and a wine bottle between a wooden cabinet, coffee table, and microwave.",open the wooden cabinet top region,[HOLD],114,0
